timestamp,ear,smoothed_ear,gaze,brow,brow_state,wrinkle,smoothed_wrinkle,mouth_open_ratio,lip_thickness,face_height,pitch,yaw,roll,forward_lean_ratio,head_stability_std,is_blink_frame,is_saccade,is_fixation
1784301807.1624742,0.2973,0.3031,0.0224,0.1861,NORMAL,0.289,0.2904,0.264,0.2056,1.8717,6.33,-0.29,4.69,1.225,2.474,0,0,1
1784301807.2218547,0.2871,0.2953,0.0255,0.1829,NORMAL,0.2853,0.2896,0.1735,0.2763,1.8478,5.14,0.05,5.07,1.236,2.486,0,0,1
1784301807.262437,0.2992,0.2945,0.0115,0.1867,NORMAL,0.2862,0.2879,0.1736,0.2377,1.8599,4.44,-1.66,4.22,1.227,2.525,0,0,1
1784301807.2899396,0.3044,0.2969,0.0244,0.1844,NORMAL,0.2918,0.2884,0.157,0.2644,1.8621,4.77,0.64,4.69,1.22,2.432,0,0,1
1784301807.3241062,0.3,0.3012,0.0327,0.1868,NORMAL,0.2902,0.2885,0.1784,0.2576,1.8731,4.76,0.45,5.19,1.215,2.43,0,0,1
1784301807.3623438,0.3027,0.3023,0.019,0.1847,NORMAL,0.2915,0.289,0.1642,0.2113,1.8487,4.36,-0.02,5.07,1.234,2.454,0,0,1
1784301807.3908155,0.2926,0.2984,0.0285,0.1808,NORMAL,0.2879,0.2895,0.1717,0.263,1.8676,5.18,0.07,4.69,1.222,2.441,0,0,1
1784301807.424448,0.2856,0.2936,0.0002,0.1803,NORMAL,0.2938,0.291,0.1595,0.2193,1.8462,5.14,-0.62,5.07,1.237,2.412,0,0,0
1784301807.46234,0.2807,0.2863,0.0169,0.1823,NORMAL,0.2874,0.2902,0.1807,0.2376,1.8551,4.36,-0.26,4.65,1.229,2.418,0,0,1
1784301807.4972498,0.3117,0.2927,0.0189,0.1842,NORMAL,0.2957,0.2913,0.1819,0.2469,1.8763,5.51,-0.69,5.15,1.221,2.378,0,0,1
1784301807.516931,0.3071,0.2999,0.0276,0.1856,NORMAL,0.2962,0.2922,0.1406,0.2536,1.8599,4.39,-0.9,5.57,1.229,2.397,0,0,1
1784301807.5505476,0.3022,0.307,0.0267,0.1749,NORMAL,0.2969,0.294,0.1761,0.2454,1.8348,4.76,1.7,4.65,1.229,2.405,0,0,1
1784301807.583393,0.294,0.3011,0.0045,0.1808,NORMAL,0.2971,0.2946,0.0983,0.278,1.8444,5.22,-1.05,5.11,1.228,2.384,0,0,0
1784301807.6212482,0.3127,0.303,0.0374,0.1851,NORMAL,0.2869,0.2945,0.2284,0.2298,1.8456,3.56,1.23,5.15,1.226,2.432,0,0,0
1784301807.6629558,0.3061,0.3043,0.0302,0.183,NORMAL,0.29,0.2934,0.153,0.2659,1.8728,5.14,0.65,5.62,1.218,2.433,0,0,1
1784301807.6826162,0.2785,0.2991,0.0215,0.1858,NORMAL,0.2946,0.2931,0.1395,0.257,1.8774,6.09,-2.17,5.15,1.216,2.475,0,0,1
1784301807.7173917,0.3007,0.2951,0.01,0.1809,NORMAL,0.2954,0.2928,0.1532,0.2446,1.845,5.59,-0.56,5.57,1.233,2.448,0,0,1
1784301807.7518115,0.3037,0.2943,0.0165,0.1793,NORMAL,0.2874,0.2908,0.1412,0.262,1.8532,4.06,-2.81,5.57,1.227,2.468,0,0,1
1784301807.7861688,0.2743,0.2929,0.0237,0.1903,RAISED,0.2913,0.2917,0.1206,0.2483,1.8562,3.56,0.71,5.62,1.219,2.528,0,0,1
1784301807.8190029,0.2996,0.2925,0.0179,0.1849,NORMAL,0.289,0.2915,0.1272,0.2471,1.8686,3.98,-0.27,6.08,1.217,2.475,0,0,1
1784301807.8523388,0.2942,0.2894,0.0318,0.1821,NORMAL,0.2893,0.2905,0.1413,0.2473,1.8486,4.76,-1.08,4.65,1.23,2.424,0,0,1
1784301807.8856006,0.3053,0.2997,0.0319,0.1856,NORMAL,0.2951,0.2904,0.1603,0.2533,1.8347,4.48,-1.54,5.11,1.234,2.427,0,0,1
1784301807.9140813,0.2875,0.2957,0.0307,0.1814,NORMAL,0.2964,0.2922,0.1355,0.2461,1.856,5.56,-0.31,5.11,1.224,2.378,0,0,1
1784301807.9475813,0.2936,0.2955,0.011,0.1857,NORMAL,0.2928,0.2925,0.054,0.2874,1.8673,5.18,-0.85,5.15,1.222,2.3,0,0,1
1784301807.9805515,0.3186,0.2999,0.0183,0.1867,NORMAL,0.2998,0.2947,0.0868,0.2815,1.878,4.35,-0.7,4.69,1.216,2.225,0,0,1
1784301808.0139346,0.2967,0.303,0.0254,0.1843,NORMAL,0.2948,0.2958,0.1525,0.2328,1.8694,4.77,1.1,4.69,1.215,2.225,0,0,1
1784301808.0573924,0.3148,0.31,0.0338,0.1787,NORMAL,0.2902,0.2948,0.0684,0.2705,1.8546,4.73,2.06,4.69,1.225,2.218,0,0,1
1784301808.081077,0.2838,0.2984,0.0248,0.186,NORMAL,0.301,0.2957,0.0881,0.2785,1.8625,6.75,-1.19,5.11,1.226,2.306,0,0,1
1784301808.1147223,0.3069,0.3018,0.0155,0.1834,NORMAL,0.3,0.2972,0.1231,0.2386,1.8448,5.27,-3.29,5.57,1.227,2.429,0,0,1
1784301808.1490574,0.2807,0.2905,0.0184,0.1823,NORMAL,0.2971,0.2966,0.1433,0.2303,1.8417,6.81,0.25,5.57,1.229,2.404,0,0,1
1784301808.1883543,0.3142,0.3006,0.0096,0.1851,NORMAL,0.2931,0.2963,0.1028,0.2723,1.8605,4.77,-1.36,5.15,1.221,2.369,0,0,1
1784301808.208874,0.3026,0.2992,0.0278,0.186,NORMAL,0.2923,0.2967,0.0704,0.2615,1.862,4.48,-2.33,4.65,1.226,2.425,0,0,1
1784301808.2425265,0.3135,0.3101,0.0153,0.1844,NORMAL,0.2912,0.2947,0.0137,0.2861,1.8718,6.37,-1.65,5.62,1.225,2.44,0,0,1
1784301808.2759485,0.285,0.3004,0.0269,0.1849,NORMAL,0.2954,0.2938,0.1433,0.2216,1.8441,4.39,0.43,5.11,1.228,2.431,0,0,1
1784301808.3153367,0.2974,0.2986,0.0275,0.1871,NORMAL,0.2874,0.2919,0.0844,0.2631,1.856,3.52,1.39,4.69,1.219,2.514,0,0,1
1784301808.3433568,0.2917,0.2914,0.0274,0.1885,NORMAL,0.2946,0.2922,0.0191,0.2696,1.8541,3.98,0.78,4.69,1.225,2.55,0,0,1
1784301808.3766756,0.2918,0.2936,0.0075,0.1889,RAISED,0.2907,0.2919,0.081,0.2547,1.8575,3.98,-0.4,5.15,1.223,2.552,0,0,1
1784301808.4076104,0.2858,0.2898,0.0237,0.1801,NORMAL,0.2864,0.2909,0.0717,0.2605,1.8429,5.22,-1.59,5.07,1.238,2.568,0,0,1
1784301808.4413266,0.2887,0.2888,0.0141,0.1789,NORMAL,0.2943,0.2907,0.0954,0.2423,1.8322,5.55,1.55,4.61,1.241,2.624,0,0,1
1784301808.4797804,0.3133,0.2959,0.023,0.1847,NORMAL,0.2926,0.2917,0.0281,0.2865,1.8656,5.96,0.27,5.11,1.224,2.643,0,0,1
1784301808.5408397,0.3035,0.3018,0.0146,0.188,NORMAL,0.2864,0.2901,0.0139,0.2884,1.8648,3.19,0.34,5.15,1.218,2.686,0,0,1
1784301808.5902662,0.2952,0.304,0.035,0.1834,NORMAL,0.2951,0.291,0.0728,0.2701,1.8603,4.4,-0.62,4.65,1.227,2.636,0,0,0
1784301808.6253169,0.3,0.2996,0.0138,0.1829,NORMAL,0.2895,0.2916,0.014,0.2683,1.8397,3.98,-0.47,5.07,1.236,2.641,0,0,0
1784301808.6511526,0.3123,0.3025,0.0193,0.1795,NORMAL,0.2892,0.2906,0.0266,0.2688,1.8242,4.9,-1.98,5.11,1.237,2.604,0,0,1
1784301808.684486,0.2877,0.3,0.0074,0.1887,NORMAL,0.2869,0.2894,0.0707,0.2506,1.8339,3.28,-2.11,4.15,1.24,2.683,0,0,1
1784301808.7178197,0.294,0.298,0.024,0.1872,NORMAL,0.2856,0.2893,0.0135,0.2437,1.8583,4.77,-0.76,4.61,1.234,2.629,0,0,1
1784301808.7556744,0.292,0.2912,0.0101,0.1817,NORMAL,0.2913,0.2885,0.0131,0.2604,1.8478,4.03,-1.19,5.03,1.244,2.618,0,0,1
1784301808.7849941,0.2764,0.2875,0.0108,0.1857,NORMAL,0.2917,0.289,0.014,0.2777,1.8523,5.14,0.85,5.53,1.233,2.568,0,0,1
1784301808.8601792,0.2842,0.2842,0.0018,0.1905,RAISED,0.2863,0.2884,0.0202,0.2854,1.8742,4.28,0.32,5.11,1.229,2.521,0,0,1
1784301808.8807874,0.233,0.2645,-0.0136,0.2207,RAISED,0.2905,0.2891,0.0405,0.2602,1.8674,3.54,0.36,5.53,1.232,2.506,0,0,1
1784301808.906365,0.2418,0.253,-0.0179,0.2126,RAISED,0.299,0.2918,0.0137,0.2693,1.868,3.16,-1.16,6.03,1.228,2.59,0,0,1
1784301808.9434164,0.2602,0.245,-0.0023,0.204,RAISED,0.2902,0.2916,0.0139,0.2841,1.8646,3.18,-1.66,5.98,1.24,2.666,0,0,1
1784301808.976752,0.2545,0.2521,-0.0176,0.2073,RAISED,0.2957,0.2923,0.0141,0.292,1.8734,3.91,-0.57,5.98,1.235,2.69,0,0,1
1784301809.0097482,0.2832,0.2659,-0.0208,0.1926,RAISED,0.2878,0.2926,0.0,0.29,1.8617,2.7,0.72,4.57,1.246,2.765,0,0,1
1784301809.042412,0.2743,0.2706,-0.0143,0.1906,RAISED,0.2894,0.2924,0.0137,0.2893,1.8651,3.11,-0.31,4.57,1.249,2.798,0,0,1
1784301809.0718398,0.3083,0.2886,-0.0094,0.1895,RAISED,0.2814,0.2889,0.0135,0.2584,1.8487,3.02,1.76,3.55,1.282,2.93,0,0,1
1784301809.1090739,0.2951,0.2926,-0.0071,0.1886,NORMAL,0.2809,0.287,0.0191,0.2567,1.8471,2.6,1.0,3.55,1.288,2.981,0,0,1
1784301809.1298065,0.3054,0.3029,-0.0021,0.1757,NORMAL,0.2767,0.2832,0.0263,0.2482,1.8482,2.98,2.19,2.64,1.292,3.126,0,0,1
1784301809.169015,0.2691,0.2899,0.0127,0.1852,NORMAL,0.2675,0.2792,0.0133,0.2499,1.8276,2.47,3.92,2.6,1.323,3.341,0,0,1
1784301809.2108195,0.2853,0.2866,0.0136,0.187,NORMAL,0.2668,0.2747,0.0662,0.2521,1.8527,1.39,4.57,3.49,1.31,3.579,0,0,1
1784301809.2484415,0.2767,0.2771,0.0138,0.1797,NORMAL,0.2576,0.2699,0.026,0.2666,1.8084,2.13,5.71,2.54,1.353,3.963,0,0,1
1784301809.2752674,0.3149,0.2923,0.0052,0.1795,NORMAL,0.2639,0.2665,0.013,0.2597,1.7998,0.19,7.19,2.54,1.353,4.512,0,0,1
1784301809.310646,0.2994,0.297,0.0284,0.1751,NORMAL,0.2602,0.2632,0.013,0.2545,1.7912,0.54,8.11,2.92,1.376,4.896,0,0,0
1784301809.3421052,0.2941,0.3028,0.0296,0.1764,NORMAL,0.2621,0.2621,0.0,0.2688,1.8109,0.16,9.12,2.49,1.378,5.459,0,0,1
1784301809.3757696,0.2903,0.2946,0.0412,0.1764,NORMAL,0.2536,0.2595,0.0488,0.2439,1.7797,-3.04,8.56,2.05,1.395,6.223,0,0,1
1784301809.4143848,0.3002,0.2948,0.0455,0.174,NORMAL,0.247,0.2574,0.0395,0.2468,1.72,-3.83,9.92,1.61,1.42,7.031,0,0,1
1784301809.445956,0.3113,0.3006,0.0438,0.173,NORMAL,0.2478,0.2541,0.0194,0.2724,1.7042,-3.92,12.52,1.6,1.434,7.87,0,0,1
1784301809.4843245,0.2953,0.3022,0.0576,0.1735,NORMAL,0.2523,0.2526,0.0186,0.2548,1.7021,-3.47,13.98,1.19,1.452,8.591,0,0,1
1784301809.5120382,0.2946,0.3004,0.0476,0.1761,NORMAL,0.2549,0.2511,0.0,0.2407,1.6992,-7.71,11.0,1.19,1.454,9.384,0,0,1
1784301809.5513833,0.2941,0.2947,0.0257,0.1717,NORMAL,0.2401,0.2484,0.0633,0.2198,1.6907,-4.52,10.47,1.19,1.456,9.702,0,0,0
1784301809.5787616,0.2957,0.2948,0.0346,0.1735,NORMAL,0.2567,0.2504,0.026,0.2109,1.688,-5.2,10.97,0.39,1.47,10.139,0,0,1
1784301809.6071408,0.3018,0.2972,0.0369,0.1742,NORMAL,0.2571,0.2522,0.0506,0.2178,1.6949,-5.51,11.39,0.39,1.47,10.491,0,0,1
1784301809.6405966,0.2931,0.2969,0.0402,0.1723,NORMAL,0.2462,0.251,0.0,0.2315,1.6764,-5.28,11.42,0.78,1.469,10.734,0,0,1
1784301809.6776922,0.2921,0.2957,0.0421,0.1773,NORMAL,0.2589,0.2518,0.102,0.2267,1.7044,-4.43,10.48,0.0,1.455,10.776,0,0,1
1784301809.7108805,0.2934,0.2929,0.0498,0.1708,NORMAL,0.2509,0.2539,0.0633,0.2055,1.6885,-6.31,12.0,1.17,1.463,10.914,0,0,1
1784301809.7376354,0.2945,0.2933,0.0406,0.1731,NORMAL,0.2604,0.2547,0.1305,0.2107,1.6705,-5.2,13.07,0.0,1.473,11.016,0,0,1
1784301809.7654314,0.2867,0.2915,0.0336,0.1723,NORMAL,0.2591,0.2551,0.1481,0.1703,1.6698,-4.95,14.07,1.17,1.468,11.024,0,0,1
1784301809.8014572,0.2976,0.2929,0.0466,0.1737,NORMAL,0.254,0.2566,0.0361,0.2162,1.683,-4.78,12.67,0.39,1.48,10.927,0,0,1
1784301809.867261,0.3122,0.2988,0.0434,0.1737,NORMAL,0.2577,0.2564,0.0595,0.2137,1.7025,-4.78,10.66,0.4,1.451,10.738,0,0,1
1784301809.897817,0.2841,0.298,0.0466,0.1756,NORMAL,0.2519,0.2566,0.054,0.2126,1.6948,-4.18,13.68,1.18,1.458,10.554,0,0,1
1784301809.9308105,0.3062,0.3008,0.0503,0.1647,FURROW,0.2511,0.2548,0.0637,0.2259,1.6812,-4.46,12.67,0.39,1.463,10.18,0,0,1
1784301809.9677896,0.2948,0.295,0.0518,0.1729,NORMAL,0.2556,0.2541,0.0843,0.2306,1.6754,-5.53,12.97,0.0,1.474,9.724,0,0,1
1784301809.9967725,0.3078,0.3029,0.0459,0.1687,FURROW,0.2382,0.2509,0.0385,0.2286,1.6816,-4.46,12.28,0.77,1.487,9.102,0,0,1
1784301810.0234933,0.2925,0.2984,0.0513,0.1755,NORMAL,0.2554,0.2504,0.1084,0.2109,1.6879,-3.74,12.47,0.78,1.47,8.64,0,0,1
1784301810.0670247,0.2973,0.2992,0.0495,0.173,NORMAL,0.2606,0.2522,0.093,0.2327,1.7168,-4.07,12.67,1.18,1.463,7.971,0,0,1
1784301810.0955055,0.314,0.3013,0.0396,0.1705,NORMAL,0.2562,0.2532,0.0476,0.2259,1.7259,-4.4,12.29,0.78,1.461,7.439,0,0,1
1784301810.1270106,0.3076,0.3063,0.0425,0.1743,NORMAL,0.2585,0.2538,0.125,0.2002,1.7158,-4.09,12.3,0.78,1.452,6.748,0,0,1
1784301810.1604974,0.296,0.3058,0.041,0.1687,FURROW,0.2503,0.2562,0.0375,0.2362,1.6951,-5.52,13.66,0.77,1.481,6.117,0,0,1
1784301810.1842737,0.3085,0.304,0.0371,0.1714,NORMAL,0.2488,0.2549,0.1928,0.1897,1.7088,-3.7,11.2,0.77,1.476,5.489,0,0,1
1784301810.2187972,0.3032,0.3026,0.0617,0.1665,FURROW,0.2551,0.2538,0.0179,0.2296,1.7061,-3.31,12.7,1.16,1.483,4.838,0,0,0
1784301810.243968,0.3118,0.3079,0.0381,0.1659,FURROW,0.2566,0.2538,0.0488,0.2316,1.6874,-4.48,12.47,0.39,1.47,4.174,0,0,0
1784301810.277408,0.3109,0.3086,0.0566,0.1695,NORMAL,0.2586,0.2539,0.0247,0.2462,1.709,-4.42,11.79,1.18,1.463,3.709,0,0,1
1784301810.3189716,0.2865,0.3031,0.0466,0.1723,NORMAL,0.2613,0.2561,0.0617,0.2433,1.683,-4.76,12.08,0.39,1.48,3.159,0,0,1
1784301810.3455627,0.3176,0.305,0.0369,0.1757,NORMAL,0.2566,0.2576,0.0128,0.2338,1.7165,-5.86,12.48,1.57,1.457,2.678,0,0,1
1784301810.3692334,0.3163,0.3068,0.0377,0.1705,NORMAL,0.2596,0.2585,0.0641,0.2466,1.6852,-5.93,13.16,0.78,1.46,2.437,0,0,1
1784301810.408278,0.3046,0.3128,0.0438,0.1712,NORMAL,0.2563,0.2585,0.1039,0.1849,1.679,-4.19,13.26,0.78,1.46,2.331,0,0,1
1784301810.4356067,0.2984,0.3064,0.0517,0.1734,NORMAL,0.2582,0.2584,0.0685,0.2108,1.6801,-6.27,13.28,0.78,1.47,2.343,0,0,1
1784301810.469346,0.3007,0.3012,0.0536,0.175,NORMAL,0.2591,0.258,0.039,0.2179,1.6824,-6.31,12.85,1.17,1.469,2.299,0,0,1
1784301810.4938192,0.3244,0.3078,0.0395,0.1742,NORMAL,0.2376,0.2542,0.0133,0.2051,1.6946,-5.2,10.7,0.78,1.464,2.155,0,0,1
1784301810.5314293,0.3038,0.3096,0.0404,0.1703,NORMAL,0.2592,0.2541,0.0,0.2462,1.7101,-3.72,12.19,1.18,1.462,2.12,0,0,1
1784301810.5657558,0.2977,0.3087,0.0559,0.1714,NORMAL,0.2566,0.2541,0.0366,0.2518,1.721,-3.31,13.17,0.39,1.47,2.138,0,0,1
1784301810.5990834,0.3204,0.3073,0.0359,0.1666,FURROW,0.2589,0.2543,0.0385,0.2527,1.7077,-3.69,11.03,0.39,1.464,2.163,0,0,1
1784301810.6343849,0.3002,0.3061,0.0452,0.1783,NORMAL,0.2569,0.2538,0.013,0.2333,1.7289,-3.7,11.68,0.39,1.458,2.172,0,0,1
1784301810.665743,0.3342,0.3183,0.0432,0.1712,NORMAL,0.2517,0.2567,0.0488,0.2604,1.7269,-5.12,11.09,1.18,1.46,2.12,0,0,1
1784301810.6949246,0.3095,0.3146,0.048,0.1729,NORMAL,0.2381,0.2524,0.1886,0.1966,1.7223,-2.91,9.95,0.78,1.475,2.221,0,0,1
1784301810.7281814,0.316,0.3199,0.0385,0.1685,FURROW,0.2554,0.2522,0.0279,0.2392,1.7063,-5.83,9.25,0.78,1.465,2.355,0,0,1
1784301810.7660263,0.314,0.3132,0.0485,0.1641,FURROW,0.2443,0.2493,0.0864,0.2179,1.7108,-4.82,9.54,1.57,1.469,2.42,0,0,1
1784301810.8188722,0.3268,0.3189,0.0376,0.1679,FURROW,0.2368,0.2453,0.1071,0.2225,1.6998,-4.37,7.2,1.16,1.483,2.706,0,0,1
1784301810.8483057,0.3243,0.3217,0.0426,0.1689,NORMAL,0.2442,0.2438,0.1358,0.1983,1.7181,-4.79,7.95,0.78,1.462,2.85,0,0,1
1784301810.8673484,0.3274,0.3262,0.0539,0.1699,NORMAL,0.2479,0.2457,0.1241,0.2124,1.7214,-5.5,8.31,0.79,1.459,2.935,0,0,1
1784301810.9168208,0.3267,0.3261,0.0463,0.1666,FURROW,0.2412,0.2429,0.0366,0.2449,1.7156,-3.7,8.39,1.56,1.47,3.049,0,0,1
1784301810.9505837,0.3148,0.3229,0.0499,0.1722,NORMAL,0.2434,0.2427,0.0732,0.2305,1.7099,-3.02,9.81,0.78,1.475,3.04,0,0,1
1784301810.9839213,0.3259,0.3224,0.0471,0.1715,NORMAL,0.2405,0.2435,0.1704,0.2036,1.7236,-2.28,10.52,0.77,1.475,3.118,0,0,1
1784301811.0159693,0.3078,0.3162,0.0374,0.1716,NORMAL,0.2454,0.2437,0.0177,0.2569,1.7305,-2.92,8.32,0.77,1.481,3.213,0,0,1
1784301811.035538,0.3203,0.318,0.0193,0.1712,NORMAL,0.2483,0.2438,0.0123,0.2832,1.7267,-2.94,8.41,0.77,1.484,3.283,0,0,1
1784301811.0664945,0.3045,0.3109,0.037,0.1716,NORMAL,0.2556,0.2467,0.0482,0.2441,1.7234,-2.94,9.24,1.17,1.475,3.329,0,0,1
1784301811.1356091,0.3247,0.3165,0.0213,0.1596,FURROW,0.2455,0.2471,0.039,0.2559,1.7181,-1.85,7.15,1.16,1.485,3.517,0,0,1
1784301811.1692433,0.3052,0.3115,0.0363,0.1705,NORMAL,0.2435,0.2477,0.0509,0.2436,1.7266,-0.46,8.47,0.39,1.478,3.648,0,0,1
1784301811.2078328,0.304,0.3113,0.0239,0.1698,NORMAL,0.2369,0.246,0.0595,0.2619,1.706,-1.55,9.2,0.77,1.49,3.733,0,0,1
1784301811.242188,0.3134,0.3075,0.0057,0.1715,NORMAL,0.2458,0.2455,0.0988,0.2287,1.7236,-2.24,7.96,1.16,1.487,3.771,0,0,1
1784301811.2669086,0.2922,0.3032,0.008,0.1707,NORMAL,0.237,0.2417,0.1111,0.222,1.7285,-2.56,7.2,1.55,1.488,3.836,0,0,1
1784301811.294763,0.3118,0.3058,0.0093,0.1659,FURROW,0.2517,0.243,0.0385,0.264,1.7341,-1.49,7.06,0.78,1.477,3.945,0,0,1
1784301811.3296955,0.3064,0.3035,-0.0006,0.1692,NORMAL,0.2424,0.2427,0.0622,0.2451,1.7205,-2.58,5.98,1.17,1.471,4.027,0,0,1
1784301811.3549285,0.3081,0.3088,-0.0069,0.1732,NORMAL,0.2405,0.2435,0.0266,0.2639,1.7333,-2.19,5.82,1.16,1.478,4.039,0,0,1
1784301811.385327,0.2994,0.3046,0.0074,0.1713,NORMAL,0.248,0.2439,0.0742,0.2353,1.7144,-1.87,7.26,1.54,1.489,3.96,0,0,1
1784301811.4201944,0.2949,0.3008,0.018,0.1793,NORMAL,0.243,0.2451,0.0645,0.2525,1.7124,-4.03,6.01,1.56,1.467,3.933,0,0,1
1784301811.4537332,0.3255,0.3066,0.029,0.1702,NORMAL,0.2497,0.2447,0.1463,0.2165,1.7438,-1.52,8.79,1.55,1.481,3.747,0,0,1
1784301811.496044,0.311,0.3105,0.0199,0.1671,FURROW,0.2424,0.2447,0.0127,0.2351,1.6991,-1.89,7.86,1.15,1.49,3.53,0,0,1
1784301811.5193586,0.3064,0.3143,0.0235,0.1681,FURROW,0.2399,0.2446,0.0128,0.228,1.7029,-2.26,8.33,1.15,1.493,3.452,0,0,1
1784301811.5518458,0.3107,0.3093,0.0157,0.1708,NORMAL,0.2369,0.2424,0.076,0.251,1.7162,-2.57,5.9,1.56,1.475,3.416,0,0,1
1784301811.5910103,0.2985,0.3052,0.0257,0.168,FURROW,0.2423,0.2422,0.0943,0.2024,1.7092,-1.19,7.57,1.55,1.482,3.233,0,0,1
1784301811.6107695,0.3038,0.3043,0.0405,0.1655,FURROW,0.2433,0.241,0.119,0.1959,1.7181,-2.31,8.76,1.93,1.481,3.163,0,0,1
1784301811.6440675,0.3152,0.3058,0.0348,0.17,NORMAL,0.2414,0.2408,0.0386,0.2664,1.7154,-2.64,8.57,1.17,1.465,2.991,0,0,1
1784301811.6695995,0.3168,0.3119,0.0295,0.1696,NORMAL,0.2461,0.242,0.0595,0.2275,1.7266,-2.34,8.28,1.58,1.451,2.819,0,0,1
1784301811.7038605,0.3153,0.3158,0.0333,0.169,NORMAL,0.2459,0.2438,0.0247,0.2623,1.727,-2.32,9.43,1.97,1.45,2.82,0,0,1
1784301811.7391598,0.3159,0.316,0.0277,0.1726,NORMAL,0.2459,0.2445,0.0372,0.2419,1.7578,-0.87,7.38,2.37,1.448,2.761,0,0,1
1784301811.7707343,0.3028,0.3113,0.0179,0.1737,NORMAL,0.248,0.2454,0.0361,0.2829,1.7348,-0.55,8.18,2.37,1.451,2.75,0,0,1
1784301811.8022501,0.289,0.3026,0.0182,0.1765,NORMAL,0.2461,0.2464,0.0395,0.2591,1.755,0.55,6.9,2.8,1.428,2.896,0,0,1
1784301811.8343313,0.3018,0.2979,0.0189,0.1728,NORMAL,0.2522,0.2476,0.0,0.2518,1.7734,1.59,8.52,2.8,1.43,3.05,0,0,1
1784301811.8675573,0.2908,0.2939,0.0204,0.178,NORMAL,0.2474,0.2479,0.0247,0.273,1.7775,3.44,5.14,2.78,1.433,3.387,0,0,1
1784301811.9038558,0.3045,0.299,0.0291,0.1837,NORMAL,0.2542,0.2496,0.0617,0.2598,1.799,3.33,8.6,2.82,1.426,3.652,0,0,1
1784301811.9392786,0.301,0.2988,0.031,0.1904,RAISED,0.2493,0.2499,0.0123,0.2699,1.8178,4.78,7.09,2.84,1.413,3.953,0,0,1
1784301811.967758,0.299,0.3015,0.0368,0.1821,NORMAL,0.2604,0.2527,0.026,0.2626,1.8189,5.46,8.91,2.44,1.411,4.187,0,0,1
1784301812.0048027,0.2852,0.2951,0.0437,0.1838,NORMAL,0.269,0.2561,0.0506,0.2581,1.8222,6.22,7.28,3.27,1.398,4.532,0,0,1
1784301812.038205,0.2996,0.2946,0.0242,0.1799,NORMAL,0.2659,0.2598,0.0177,0.2733,1.8206,5.94,5.6,2.86,1.395,4.814,0,0,1
1784301812.0622349,0.2953,0.2934,0.0372,0.1835,NORMAL,0.2729,0.2635,0.0247,0.2582,1.8565,7.32,8.82,3.37,1.357,5.117,0,0,1
1784301812.095186,0.3043,0.2997,0.0253,0.1858,NORMAL,0.2716,0.268,0.0177,0.2719,1.8413,7.79,6.18,2.95,1.362,5.437,0,0,1
1784301812.1242962,0.2989,0.2995,0.0309,0.1829,NORMAL,0.2763,0.2711,0.0128,0.2869,1.8146,9.3,7.5,3.37,1.361,5.776,0,0,1
1784301812.157993,0.3092,0.3041,0.0224,0.1829,NORMAL,0.276,0.2725,0.0179,0.2815,1.825,10.15,3.83,2.97,1.351,6.242,0,0,1
1784301812.1868005,0.3047,0.3042,0.028,0.1867,NORMAL,0.2809,0.2755,0.013,0.286,1.8415,9.42,5.65,3.44,1.329,6.512,0,0,1
1784301812.2192323,0.2877,0.3005,0.0301,0.189,RAISED,0.2863,0.2782,0.013,0.2964,1.8266,9.64,4.77,3.9,1.318,6.818,0,0,1
1784301812.252383,0.2993,0.2972,0.033,0.1877,NORMAL,0.2885,0.2816,0.0132,0.3043,1.8211,9.3,5.29,3.47,1.316,6.996,0,0,1
1784301812.2882547,0.3082,0.2984,0.0295,0.1887,NORMAL,0.2786,0.282,0.0,0.2766,1.8178,8.98,6.22,3.08,1.303,7.045,0,0,1
1784301812.3195503,0.3069,0.3048,0.0169,0.1872,NORMAL,0.2898,0.2848,0.0,0.2701,1.8094,10.62,5.02,3.08,1.298,7.186,0,0,1
1784301812.3627965,0.3129,0.3093,0.0216,0.1826,NORMAL,0.2963,0.2879,0.0267,0.2971,1.8239,9.9,4.16,3.55,1.287,7.354,0,0,1
1784301812.4418845,0.3108,0.3102,0.0425,0.1935,RAISED,0.2895,0.2885,0.0,0.2915,1.8455,10.62,5.61,3.6,1.271,7.341,0,0,0
1784301812.4773598,0.301,0.3082,0.0095,0.1897,RAISED,0.2881,0.2885,0.0139,0.2845,1.8248,11.14,5.25,4.05,1.271,7.421,0,0,0
1784301812.5107577,0.3185,0.3101,0.0386,0.195,RAISED,0.284,0.2895,0.0137,0.2909,1.8599,10.8,6.29,4.15,1.241,7.407,0,0,0
1784301812.5378358,0.3017,0.3071,0.0172,0.1884,NORMAL,0.2903,0.2896,0.0141,0.2737,1.8425,9.72,4.3,3.66,1.247,7.313,0,0,0
1784301812.57103,0.3077,0.3093,0.022,0.1829,NORMAL,0.2989,0.2902,0.0143,0.2892,1.8213,11.75,4.5,4.12,1.247,7.281,0,0,1
1784301812.604419,0.2974,0.3023,0.0158,0.1978,RAISED,0.2898,0.2902,0.054,0.2456,1.8391,10.64,4.06,4.18,1.228,7.241,0,0,1
1784301812.638117,0.2998,0.3017,0.0272,0.1944,RAISED,0.2932,0.2912,0.0563,0.2374,1.8207,10.71,6.04,4.18,1.229,7.013,0,0,1
